"feature_id_full","feature_id","feature_mz","feature_rt","control_vs_ND_p_value","control_vs_trich_p_value","ND_vs_trich_p_value","control_vs_ND_p_value_minus_log10","control_vs_trich_p_value_minus_log10","ND_vs_trich_p_value_minus_log10","ND_vs_trich_fold_change","control_vs_trich_fold_change","control_vs_ND_fold_change","ND_vs_trich_fold_change_log2","control_vs_trich_fold_change_log2","control_vs_ND_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"7086_963.6_11.8",7086,963.602792757424,11.825173,0.160919681967396,0.152599867609797,0.0201871736823802,0.793390834415104,0.81644584315938,1.69492448046536,1.64508054894579,1.16321972672798,0.707089830630726,0.718158225127464,0.21812364085167,-0.500034584275794,"Fatty acids","Glycerolipids","Glycosyldiacylglycerols","1,2-Dilinoleoyl-3-[Alpha-D-Galactosyl-(1->6)-Beta-D-Galactosyl]-Sn-Glycerol",NA,"CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](CO[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCC/C=C\CCCCCCCC","CCCCCC=CCC=CCCCCCCCC(=O)OCC(COC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)O)O)OC(=O)CCCCCCCC=CCC=CCCCCC",NA,NA,NA,NA,"WRBMMQBJKRUKCC","InChI=1S/C51H88O15/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-42(53)61-36-39(64-43(54)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2)37-62-50-49(60)47(58)45(56)41(66-50)38-63-51-48(59)46(57)44(55)40(35-52)65-51/h5,7,11,13,17-20,39-41,44-52,55-60H,3-4,6,8-10,12,14-16,21-38H2,1-2H3/b7-5-,13-11-,19-17-,20-18-/t39-,40+,41+,44-,45-,46-,47-,48+,49+,50+,51-/m0/s1","WRBMMQBJKRUKCC-PPCCXXFZSA-N","InChI=1S/C51H88O15/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-42(53)61-36-39(64-43(54)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2)37-62-50-49(60)47(58)45(56)41(66-50)38-63-51-48(59)46(57)44(55)40(35-52)65-51/h11-14,17-20,39-41,44-52,55-60H,3-10,15-16,21-38H2,1-2H3","MUUBILNSVLPLLL"
"6834_956.63_11.3",6834,956.630294928034,11.269205,0.169470922609072,0.217317978288439,0.0268042556968962,0.770904806214404,0.662904343865902,1.57179624780144,1.68943132108704,1.15771217255373,0.685267378497999,0.756537703126119,0.211276618746887,-0.545261084379231,"Fatty acids","Glycerolipids","Diacylglycerols","12alpha-Hydroxy-3beta-[2-[[[1-(24-methoxy-24-oxo-12alpha-hydroxy-5beta-cholane-3beta-yl)-1H-1,2,3-triazole-4-yl]carbonyl]oxy]ethoxy]-5beta-cholane-24-oic acid methyl ester",NA,"CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)CO[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O|CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](CO[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC|CCCCCCCCCCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCCCCCCCCCC|CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","CC(CCC(=O)OC)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)N5C=C(N=N5)C(=O)OCCOC6CCC7(C(C6)CCC8C7CC(C9(C8CCC9C(C)CCC(=O)OC)C)O)C)C)O)C",NA,NA,NA,NA,"WVWINZZVFAFVMJ|IJEZFJFCQWYKEM|TUUXXJDESDKYDH|OHMFSKZMPVONKQ","InChI=1S/C49H86O15/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-41(52)62-37(34-59-40(51)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2)35-60-48-47(58)45(56)43(54)39(64-48)36-61-49-46(57)44(55)42(53)38(33-50)63-49/h5,7,11,13,17-18,37-39,42-50,53-58H,3-4,6,8-10,12,14-16,19-36H2,1-2H3/b7-5-,13-11-,18-17-/t37-,38-,39-,42+,43+,44+,45+,46-,47-,48-,49+/m1/s1|InChI=1S/C49H86O15/c1-3-5-7-9-11-13-15-17-18-20-21-23-25-27-29-31-40(51)59-34-37(62-41(52)32-30-28-26-24-22-19-16-14-12-10-8-6-4-2)35-60-48-47(58)45(56)43(54)39(64-48)36-61-49-46(57)44(55)42(53)38(33-50)63-49/h5,7,11,13,17-18,37-39,42-50,53-58H,3-4,6,8-10,12,14-16,19-36H2,1-2H3/b7-5-,13-11-,18-17-/t37-,38+,39+,42-,43-,44-,45-,46+,47+,48+,49-/m0/s1|InChI=1S/C47H88O15/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-38(49)57-32-35(60-39(50)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2)33-58-46-45(56)43(54)41(52)37(62-46)34-59-47-44(55)42(53)40(51)36(31-48)61-47/h35-37,40-48,51-56H,3-34H2,1-2H3/t35-,36-,37-,40+,41+,42+,43+,44-,45-,46-,47+/m1/s1|InChI=1S/C51H86O15/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-42(53)61-36-39(64-43(54)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2)37-62-50-49(60)47(58)45(56)41(66-50)38-63-51-48(59)46(57)44(55)40(35-52)65-51/h5,7,11-14,17-20,39-41,44-52,55-60H,3-4,6,8-10,15-16,21-38H2,1-2H3/b7-5-,13-11-,14-12-,19-17-,20-18-/t39-,40-,41-,44+,45+,46+,47+,48-,49-,50-,51+/m1/s1","WVWINZZVFAFVMJ-GDVDIDQFSA-N|IJEZFJFCQWYKEM-ITLSJTBUSA-N|TUUXXJDESDKYDH-PLEJJZNTSA-N|OHMFSKZMPVONKQ-MXLTXSKCSA-N","InChI=1S/C55H87N3O9/c1-32(9-19-49(61)64-7)40-15-17-42-38-13-11-34-27-36(21-23-52(34,3)44(38)29-47(59)54(40,42)5)58-31-46(56-57-58)51(63)67-26-25-66-37-22-24-53(4)35(28-37)12-14-39-43-18-16-41(33(2)10-20-50(62)65-8)55(43,6)48(60)30-45(39)53/h31-45,47-48,59-60H,9-30H2,1-8H3","SMHYFAGOJSPDFD"
"4414_1356.45_7.3",4414,1356.44713321227,7.274311,0.170637404669062,0.0156298201989761,0.00582039953101576,0.767925762964608,1.80604601795277,2.23504720295147,1.7682653582099,1.27040141478878,0.718445005377967,0.82233479183732,0.345284424258828,-0.477050367578492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6645_1511.03_10.9",6645,1511.02840107338,10.854006,0.178611941078879,0.21712215489588,0.028459760716025,0.748089509773852,0.663295859373239,1.54576875569751,1.75575156392489,1.17019400802538,0.666491793069785,0.812088720243378,0.226747735973461,-0.585340984269917,"Terpenoids","Macrolides","Open-chain polyketides","2,4,6-Tris[4-[(E)-3,4-bis(octyloxy)styryl]anilinomethylene]-1,3,5-cyclohexanetrione",NA,NA,"CCCCCCCCOC1=C(C=C(C=C1)C=CC2=CC=C(C=C2)NC=C3C(=O)C(=CNC4=CC=C(C=C4)C=CC5=CC(=C(C=C5)OCCCCCCCC)OCCCCCCCC)C(=O)C(=CNC6=CC=C(C=C6)C=CC7=CC(=C(C=C7)OCCCCCCCC)OCCCCCCCC)C3=O)OCCCCCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C99H135N3O9/c1-7-13-19-25-31-37-67-106-91-64-55-82(73-94(91)109-70-40-34-28-22-16-10-4)46-43-79-49-58-85(59-50-79)100-76-88-97(103)89(77-101-86-60-51-80(52-61-86)44-47-83-56-65-92(107-68-38-32-26-20-14-8-2)95(74-83)110-71-41-35-29-23-17-11-5)99(105)90(98(88)104)78-102-87-62-53-81(54-63-87)45-48-84-57-66-93(108-69-39-33-27-21-15-9-3)96(75-84)111-72-42-36-30-24-18-12-6/h43-66,73-78,100-102H,7-42,67-72H2,1-6H3","RUVXTVPHMFKTBF"
"6561_565.57_10.7",6561,565.567938516665,10.721645,0.179226432253592,0.393201868602564,0.043296432327998,0.746597940347164,0.405384426949123,1.3635478884988,0.618784108989455,0.853347184326174,1.37907094239991,-0.692491947512964,-0.228795273390598,0.463696674122366,"Fatty acids","Fatty amides","N-acyl ethanolamines (endocannabinoids)","N-[(E)-octadec-9-enoyl]octadecanamide",NA,NA,"CCCCCCCCCCCCCCCCCC(=O)NC(=O)CCCCCCCC=CCCCCCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C36H69NO2/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-35(38)37-36(39)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h17,19H,3-16,18,20-34H2,1-2H3,(H,37,38,39)","QWDJSPQLVXHTIO"
"6721_792.61_11",6721,792.60638955361,11.006004,0.182211078949171,0.159746556520637,0.0239508899223204,0.73942522022685,0.796568494673188,1.62067834524847,0.632278022385158,0.825249064000973,1.30519966657684,-0.661369021741095,-0.277098497746029,0.384270523995066,"Amino acids and Peptides","Oligopeptides","Lipopeptides","[6-[(2-Acetylcyclohexyl)amino]-4-[[2-[[6-azaniumyl-3-[[2-[(6-azaniumyl-3-methylhexanoyl)amino]cyclohexanecarbonyl]amino]hexanoyl]amino]cyclohexanecarbonyl]amino]-6-oxohexyl]azanium",NA,NA,"CC(CCCN)CC(=O)NC1CCCCC1C(=O)NC(CCCN)CC(=O)NC2CCCCC2C(=O)NC(CCCN)CC(=O)NC3CCCCC3C(=O)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C41H74N8O6/c1-27(12-9-21-42)24-37(51)48-35-19-7-4-16-32(35)40(54)46-30(14-11-23-44)26-39(53)49-36-20-8-5-17-33(36)41(55)45-29(13-10-22-43)25-38(52)47-34-18-6-3-15-31(34)28(2)50/h27,29-36H,3-26,42-44H2,1-2H3,(H,45,55)(H,46,54)(H,47,52)(H,48,51)(H,49,53)","HUSXFXROKXGTGC"
"1140_291.18_2.2",1140,291.181656035859,2.1709263,0.182661651286641,0.0106425139245736,0.00506130709661856,0.738352620588063,1.97295577292329,2.29573731091871,1.79505446056367,1.2935363501906,0.720611200723353,0.844027614963784,0.371320596351881,-0.472707018611903,"Amino acids and Peptides","Phenylpropanoids (C6-C3)","Cinnamic acid amides","N-(2-oxo-2-piperazin-1-ylethyl)-3-phenylprop-2-enamide",NA,NA,"C1CN(CCN1)C(=O)CNC(=O)C=CC2=CC=CC=C2",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C15H19N3O2/c19-14(7-6-13-4-2-1-3-5-13)17-12-15(20)18-10-8-16-9-11-18/h1-7,16H,8-12H2,(H,17,19)","MZIAAONHUHUWSD"
"3286_493.28_4.9",3286,493.280161590337,4.857269,0.184431165039883,0.037629534222653,0.939690607641924,0.734165690325587,1.4244711573321,0.0270151139658386,1.10372895733248,0.680600162189729,0.616637044510111,0.142385933057016,-0.555120599784426,-0.697506532841443,"Fatty acids","Glycerolipids","Prostaglandins",NA,NA,"CO[C@@H]1O[C@@H]([C@@H](C)[C@@]2(O)CC[C@H]3[C@@H]4CC=C5CC=CC(=O)[C@]5(C)[C@H]4CC[C@@]32C)C[C@]2(C)O[C@@]12C","CCC=CCC=CCC=CCC=CCC=CCC(=O)OCC(COC1C(C(C(C(O1)CO)O)O)O)O",NA,NA,NA,NA,"JLPRPCIHUJESQL","InChI=1S/C29H42O5/c1-17(22-16-26(3)28(5,34-26)24(32-6)33-22)29(31)15-13-20-19-11-10-18-8-7-9-23(30)27(18,4)21(19)12-14-25(20,29)2/h7,9-10,17,19-22,24,31H,8,11-16H2,1-6H3/t17-,19+,20+,21+,22-,24-,25+,26+,27+,28+,29+/m1/s1","JLPRPCIHUJESQL-UPDDYATBSA-N","InChI=1S/C27H42O9/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(30)34-19-21(29)20-35-27-26(33)25(32)24(31)22(18-28)36-27/h3-4,6-7,9-10,12-13,15-16,21-22,24-29,31-33H,2,5,8,11,14,17-20H2,1H3","QEEXYSAHKXUIFD"
"3284_285.17_4.9",3284,285.169976856784,4.8550177,0.185684949628889,0.0302798895450892,0.964688103337054,0.731223295818706,1.51884571338748,0.0156130772204515,1.07981596657762,0.663021399516946,0.614013331936862,0.110785454305851,-0.592872659724844,-0.703658114030695,NA,NA,NA,NA,NA,"C[C@H]1[C@@H](O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3",NA,NA,NA,NA,NA,"BJDCWCLMFKKGEE","InChI=1S/C15H24O5/c1-8-4-5-11-9(2)12(16)17-13-15(11)10(8)6-7-14(3,18-13)19-20-15/h8-13,16H,4-7H2,1-3H3/t8-,9-,10+,11+,12+,13-,14-,15-/m1/s1","BJDCWCLMFKKGEE-ISOSDAIHSA-N",NA,NA
"4125_1090.61_6.7",4125,1090.61168855604,6.6526537,0.188230433248658,0.0109881406821181,0.00532714257032041,0.725310158148751,1.95907578890597,2.27350568003611,1.72006449657855,1.2739189325911,0.740622770323498,0.782462662107311,0.349273472829668,-0.433189189277643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6516_226.95_10.7",6516,226.952167476024,10.6623535,0.18916417292548,0.147265927578624,0.0237845550715517,0.72316111409772,0.831897722785859,1.62370496834655,0.610158808532175,0.80744525127745,1.32333621999144,-0.712743307190139,-0.30856365351828,0.404179653671858,"Alkaloids","Histidine alkaloids","Imidazole alkaloids","6-Methyl-2,4-dioxo-1,3,5-oxadiazine-3-sulfonyl chloride",NA,NA,"CC1=NC(=O)N(C(=O)O1)S(=O)(=O)Cl",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C4H3ClN2O5S/c1-2-6-3(8)7(4(9)12-2)13(5,10)11/h1H3","KJUPYIVZIUSACK"
"4442_1210.15_7.4",4442,1210.1526909839,7.355329,0.195137468361808,0.312561300138392,0.0403922537941866,0.709659333678491,0.505064795276506,1.39370191352795,1.6724386928178,1.14268890072199,0.683247108327024,0.741953326448892,0.192432680475997,-0.549520645972895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6697_130.16_11",6697,130.159231034518,10.980255,0.198851929959123,0.167183511496311,0.0272867754097695,0.701470189608703,0.776806557155832,1.56404778365905,0.629517821348812,0.822049156958857,1.30583937274012,-0.667680874357495,-0.282703428011631,0.384977446345864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4101_353.27_6.6",4101,353.269808577718,6.5964174,0.199397034509876,0.155041361674405,0.0261155234486523,0.700281304928947,0.809552426019036,1.58310126492241,1.66833945012698,1.17613674705137,0.704974486434315,0.738412857841618,0.234055809173856,-0.504357048667762,"Fatty acids","Glycerolipids","Monoacylglycerols","2,3-dihydroxypropyl octadeca-9,12,15-trienoate",NA,"CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](O)CO","CCC=CCC=CCC=CCCCCCCCC(=O)OCC(CO)O",NA,NA,NA,NA,"GGJRAQULURVTAJ","InChI=1S/C21H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h3-4,6-7,9-10,20,22-23H,2,5,8,11-19H2,1H3/b4-3-,7-6-,10-9-/t20-/m1/s1","GGJRAQULURVTAJ-LVTNFWOSSA-N","InChI=1S/C21H36O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h3-4,6-7,9-10,20,22-23H,2,5,8,11-19H2,1H3","GGJRAQULURVTAJ"
"4358_1366.45_7.2",4358,1366.4518181388,7.1732087,0.203296429903145,0.0412128922768228,0.0122418624910123,0.691870247958016,1.38496690608237,1.91215250310263,1.67201750578934,1.2258521178456,0.733157466115697,0.741589952313087,0.293784948262732,-0.447805004050355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6799_909.55_11.2",6799,909.553253860939,11.211707,0.21142190294845,0.315369244426344,0.0446719902692385,0.674850022530477,0.501180662393317,1.34996469799397,1.62571442696515,1.13845508978073,0.700279871358446,0.701073855823411,0.187077380601827,-0.513996475221584,"Fatty acids","Glycerolipids","Glycosyldiacylglycerols","2-(tetradecanoyloxy)-3-{[3,4,5-trihydroxy-6-({[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}methyl)oxan-2-yl]oxy}propyl octadeca-9,12,15-trienoate",NA,NA,"CCCCCCCCCCCCCC(=O)OC(COC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)O)O)COC(=O)CCCCCCCC=CCC=CCC=CCC",NA,NA,NA,NA,"ZUYBPGVWQFOYNA","nan","nan","InChI=1S/C47H82O15/c1-3-5-7-9-11-13-15-16-17-18-20-21-23-25-27-29-38(49)57-32-35(60-39(50)30-28-26-24-22-19-14-12-10-8-6-4-2)33-58-46-45(56)43(54)41(52)37(62-46)34-59-47-44(55)42(53)40(51)36(31-48)61-47/h5,7,11,13,16-17,35-37,40-48,51-56H,3-4,6,8-10,12,14-15,18-34H2,1-2H3","BFANANPGNZIJMK"
"4098_261.22_6.6",4098,261.222339298971,6.5959606,0.216829691421367,0.182403513618685,0.0319403239822103,0.663881248251973,0.738966800160513,1.49566068296984,1.65344028094962,1.17040733889643,0.70786187586057,0.725470939128235,0.227010720860641,-0.498460218267594,"Fatty acids","Fatty Acids and Conjugates","Unsaturated fatty acids","17-Octadecen-9-Ynoic Acid",NA,"CC(=O)/C=C/[C@@]1(C)[C@H](C)CC[C@@]2(C)C(C)=CCC[C@H]12","C=CCCCCCCC#CCCCCCCCC(=O)O",NA,NA,NA,NA,"BWBJEVOKFXFEAU","InChI=1S/C18H28O/c1-13-7-6-8-16-17(13,4)11-9-14(2)18(16,5)12-10-15(3)19/h7,10,12,14,16H,6,8-9,11H2,1-5H3/b12-10+/t14-,16+,17+,18+/m1/s1","BWBJEVOKFXFEAU-BRSXBSMMSA-N","InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h2H,1,3-8,11-17H2,(H,19,20)","JSDJDUFIGGRVBJ"
"2811_191.14_4.1",2811,191.143406901457,4.1464562,0.216972644852322,0.158179697291161,0.0292240858288765,0.663595017020423,0.800849259904432,1.53425906530501,1.70954659805797,1.18707716275184,0.694381284546644,0.77361374764462,0.247413716530992,-0.526200031113627,"Terpenoids","Sesquiterpenoids","Caryophyllane sesquiterpenoids","(Z)-3-hydroxy-4-(2,6,6-trimethylcyclohex-2-en-1-yl)but-3-en-2-one",NA,"C/C=C/C(=O)C1=C(C)C=CCC1(C)C","CC1=CCCC(C1C=C(C(=O)C)O)(C)C",NA,NA,NA,NA,"POIARNZEYGURDG","InChI=1S/C13H18O/c1-5-7-11(14)12-10(2)8-6-9-13(12,3)4/h5-8H,9H2,1-4H3/b7-5+","POIARNZEYGURDG-FNORWQNLSA-N","InChI=1S/C13H20O2/c1-9-6-5-7-13(3,4)11(9)8-12(15)10(2)14/h6,8,11,15H,5,7H2,1-4H3","SUTHLTVJKURFNR"
"3285_729.31_4.9",3285,729.310395956618,4.8566313,0.218736065959225,0.0482728153459373,0.951077367052268,0.660079603081706,1.31629737171062,0.0217841531811821,1.09509015992738,0.685874756718231,0.626318071165681,0.131049653319992,-0.543982935920246,-0.675032589240238,"Terpenoids","Triterpenoids","Spirotetronate macrolides","[2',12',16'-tris(acetyloxy)-3'-hydroxy-4',13'-dimethyl-14'-[(3-methylbutanoyl)oxy]-5'-oxo-6'-oxaspiro[oxirane-2,17'-tricyclo[11.4.0.0³,⁷]heptadecane]-8',10'-dien-9'-yl]methyl 3-methylbutanoate",NA,NA,"CC1C(=O)OC2C1(C(C3C(C(CC(C34CO4)OC(=O)C)OC(=O)CC(C)C)(C(C=CC(=C2)COC(=O)CC(C)C)OC(=O)C)C)OC(=O)C)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C36H50O14/c1-18(2)12-29(40)44-16-24-10-11-25(46-21(6)37)34(9)26(49-30(41)13-19(3)4)15-27(47-22(7)38)35(17-45-35)31(34)32(48-23(8)39)36(43)20(5)33(42)50-28(36)14-24/h10-11,14,18-20,25-28,31-32,43H,12-13,15-17H2,1-9H3","NFTUAMISFLCLDT"
"5_167.98_0.3",5,167.977410727008,0.25756824,0.219259234164208,0.0282825631963697,0.993031510803307,0.659042107142717,1.5484812337862,0.00303697028521373,1.02038780792726,0.759746057767728,0.744565989386934,0.0291175661581223,-0.396410811093994,-0.425528377252116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6958_680.48_11.5",6958,680.480956946997,11.49604,0.220683023368709,0.196344008195812,0.034190960496559,0.656231074816922,0.706982347498737,1.46608869877941,0.633516993248534,0.82609030261581,1.30397497055257,-0.658544776631647,-0.275628598938608,0.382916177693039,"Amino acids and Peptides","Oligopeptides","Cyclic peptides","N-[2-[2-[3-[3-[2-[3-[3-[2-[2-(2,2-dimethylpropanoylamino)ethoxy]ethoxy]propanoylamino]propoxy]ethoxy]propylamino]-3-oxopropoxy]ethoxy]ethyl]-2,2-dimethylpropanamide",NA,NA,"CC(C)(C)C(=O)NCCOCCOCCC(=O)NCCCOCCOCCCNC(=O)CCOCCOCCNC(=O)C(C)(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C32H62N4O10/c1-31(2,3)29(39)35-13-19-45-25-23-43-17-9-27(37)33-11-7-15-41-21-22-42-16-8-12-34-28(38)10-18-44-24-26-46-20-14-36-30(40)32(4,5)6/h7-26H2,1-6H3,(H,33,37)(H,34,38)(H,35,39)(H,36,40)","YXLYOLRDFDOBGG"
"595_171.99_1.1",595,171.993184815331,1.0859219,0.228214145896049,0.152676685904196,0.0303708442356972,0.641657439259658,0.816227275688757,1.51754313558227,0.606383635123971,0.799216044729528,1.31800398037809,-0.721697275817789,-0.323342548519582,0.398354727298207,NA,NA,NA,NA,"N#Cc1cc2ccccc2oc1=O",NA,NA,"InChI=1S/C10H5NO2/c11-6-8-5-7-3-1-2-4-9(7)13-10(8)12/h1-5H",NA,"QKJALQPLNMEDAV-UHFFFAOYSA-N","QKJALQPLNMEDAV",NA,NA,NA,NA,NA
"4128_1453.48_6.7",4128,1453.47982441649,6.656781,0.230635403986974,0.00816463930007827,0.00566904823338032,0.63707402498589,2.08806299689741,2.24648984793021,1.73936094173698,1.30136739502944,0.748187086304153,0.798557343122354,0.38002831344779,-0.418529029674563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536_171.99_1",536,171.993185280305,1.0066875,0.231279291621194,0.26397082096345,0.0439620634928114,0.635863251523656,0.578444076898827,1.35692193084115,0.622798899946674,0.828599931035958,1.33044539915999,-0.683161698708819,-0.271252394645171,0.411909304063648,NA,NA,NA,NA,"N#Cc1cc2ccccc2oc1=O",NA,NA,"InChI=1S/C10H5NO2/c11-6-8-5-7-3-1-2-4-9(7)13-10(8)12/h1-5H",NA,"QKJALQPLNMEDAV-UHFFFAOYSA-N","QKJALQPLNMEDAV",NA,NA,NA,NA,NA
"3709_583.31_5.7",3709,583.31354650422,5.667818,0.231388106638695,0.0443612253225936,0.970959408269537,0.635658967570657,1.35299646650188,0.0127989257387905,1.07446151813237,0.672813618890361,0.62618679918835,0.103613813529986,-0.571721186400828,-0.675334999930814,NA,NA,NA,NA,NA,"CCC(C)C(=O)OC1C(O)CC2C(C)(C3CC4CC(OC)OC4O3)C(C)CC(OC(C)=O)C2(COC(C)=O)C12CO2",NA,NA,NA,NA,NA,"UEZOFWAZJUOMCN","InChI=1S/C30H46O11/c1-8-15(2)26(34)41-25-20(33)12-21-28(6,22-10-19-11-24(35-7)40-27(19)39-22)16(3)9-23(38-18(5)32)29(21,13-36-17(4)31)30(25)14-37-30/h15-16,19-25,27,33H,8-14H2,1-7H3","UEZOFWAZJUOMCN-UHFFFAOYSA-N",NA,NA
"4102_694.4_6.6",4102,694.402965806379,6.5964174,0.233650549961101,0.241426436875022,0.04191616630107,0.631433192406455,0.617215175165365,1.37761844526163,1.65163738761799,1.16068407506323,0.702747518168732,0.723896981849401,0.214975340538152,-0.50892164131125,"Fatty acids","Glycerolipids","Cyanogenic glycosides","methyl 2-[[(Z)-17-[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-yl]oxy-tetrahydropyran-2-yl]oxyoctadec-9-enoyl]amino]acetate",NA,NA,"CC(CCCCCCC=CCCCCCCCC(=O)NCC(=O)OC)OC1C(C(C(C(O1)CO)O)O)OC2C(C(C(C(O2)CO)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C33H59NO14/c1-21(16-14-12-10-8-6-4-3-5-7-9-11-13-15-17-24(37)34-18-25(38)44-2)45-33-31(29(42)27(40)23(20-36)47-33)48-32-30(43)28(41)26(39)22(19-35)46-32/h3-4,21-23,26-33,35-36,39-43H,5-20H2,1-2H3,(H,34,37)","LLWPPSFFAIEVLP"
"6902_172.12_11.4",6902,172.115651360516,11.352627,0.239309709537341,0.039938294065198,0.0145789996731762,0.621039680354621,1.39861048963792,1.83627227377686,0.627328033377862,0.779669433589594,1.24284169064061,-0.672708061153816,-0.359065519126281,0.313642542027535,"Fatty acids","Fatty Acids and Conjugates","Halogenated fatty acids","Carbamic acid, (butyldimethylsilyl)methyl ester",NA,NA,"CCCC[Si](C)(C)COC(=O)N",NA,NA,NA,NA,"FDOISHJOXPONIV","nan","nan","InChI=1S/C8H19NO2Si/c1-4-5-6-12(2,3)7-11-8(9)10/h4-7H2,1-3H3,(H2,9,10)","WIRBZCVTVAQDPB"
"597_253.13_1",597,253.128357918103,1.0449406,0.244218522391856,0.0485921057683093,0.972837698184646,0.612221400720711,1.313434280115,0.011959608510948,1.06492936798082,0.697400827474666,0.654879890106689,0.0907577460914656,-0.519940018996306,-0.610697765087771,"Amino acids and Peptides","Small peptides","Dipeptides","2-[3-Carboxylato-3-(Methylammonio)Propyl]-L-Histidine Dizwitterion",NA,NA,"CNC(CCC1=NC=C(N1)CC(C(=O)O)N)C(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C11H18N4O4/c1-13-8(11(18)19)2-3-9-14-5-6(15-9)4-7(12)10(16)17/h5,7-8,13H,2-4,12H2,1H3,(H,14,15)(H,16,17)(H,18,19)","YBMOTEQVMANKGX"
